fill_na,Sim_Metric,Components,k_neighboors,mae_test,mse_test,elapsed_time
mean,cosine,52.0,7.0,0.9127292334033037,0.9660232922096879,0.7061340808868408
mean,cosine,52.0,10.0,0.9062362460409904,0.962862079698005,0.8350729942321777
mean,cosine,52.0,14.0,0.9025654613192368,0.9606046490679719,1.0541949272155762
mean,cosine,52.0,19.0,0.9010241405248223,0.9595737376930752,1.1898069381713867
mean,cosine,52.0,27.0,0.9008345172503327,0.9593018205051081,1.4580869674682617
mean,cosine,52.0,37.0,0.9010007711373547,0.9589957126965595,2.7244019508361816
mean,cosine,52.0,52.0,0.902353525544964,0.9596135699928084,5.053945779800415
mean,cosine,52.0,72.0,0.9042385787356737,0.960285165786259,9.1232430934906
mean,cosine,52.0,100.0,0.9067408509067022,0.9611779065374086,13.556441068649292
mean,cosine,85.0,1.0,1.0882400475988332,1.0502803146834914,0.7183732986450195
mean,cosine,85.0,2.0,0.9817902992037728,1.0002928643065816,0.5455710887908936
mean,cosine,85.0,3.0,0.9480004965398944,0.9840643866676436,0.5805890560150146
mean,cosine,85.0,4.0,0.9307644034496848,0.9752926417827275,0.6117770671844482
mean,cosine,85.0,5.0,0.9213790046068391,0.9702134529707277,0.6513493061065674
mean,cosine,85.0,7.0,0.9120026714707216,0.9661242401460209,0.7233080863952637
mean,cosine,85.0,10.0,0.9050802454190752,0.9622160872992815,0.8458089828491211
mean,cosine,85.0,14.0,0.9012198420079167,0.9602180509052698,1.000047206878662
mean,cosine,85.0,19.0,0.89919174758826,0.9587857997929834,1.191863775253296
mean,cosine,85.0,27.0,0.898526371052934,0.9581899421940223,1.4886207580566406
mean,cosine,85.0,37.0,0.898854158506831,0.9582152205663326,1.8663558959960938
mean,cosine,85.0,52.0,0.9003394767165389,0.9588534472615692,6.282760143280029
mean,cosine,85.0,72.0,0.9020855230473981,0.9594618439862828,8.186573028564453
mean,cosine,85.0,100.0,0.9042436576766331,0.9601308414767795,11.541842937469482
mean,cosine,139.0,1.0,1.0898484881259694,1.0516233904532442,0.7487561702728271
mean,cosine,139.0,2.0,0.9821390650350159,0.9992320268735815,0.5701413154602051
mean,cosine,139.0,3.0,0.9477927958787126,0.9813600337344377,0.6201908588409424
mean,cosine,139.0,4.0,0.9310305848334213,0.9727451840555058,0.6326751708984375
mean,cosine,139.0,5.0,0.9214625237682889,0.9682368638613574,0.7340981960296631
mean,cosine,139.0,7.0,0.9112679475166887,0.9636253416229266,0.7573502063751221
mean,cosine,139.0,10.0,0.9035731649283418,0.9601492185640266,0.8814022541046143
mean,cosine,139.0,14.0,0.8999887952149038,0.9587798441854075,1.0442619323730469
mean,cosine,139.0,19.0,0.8980664186887534,0.957973592728291,1.242583990097046
mean,cosine,139.0,27.0,0.8972461555369453,0.9576850348966626,1.5503621101379395
mean,cosine,139.0,37.0,0.8974628832601746,0.9572833945125803,2.327687978744507
mean,cosine,139.0,52.0,0.8987595652123922,0.9578442445497122,5.231303930282593
mean,cosine,139.0,72.0,0.9005511587571522,0.9585309468411323,9.93034291267395
mean,cosine,139.0,100.0,0.9026407067338225,0.9595314745707282,14.065510988235474
mean,cosine,228.0,1.0,1.0917867818666553,1.0522535494958434,0.8434159755706787
mean,cosine,228.0,2.0,0.9811165722635083,0.9988111331363387,0.6445009708404541
mean,cosine,228.0,3.0,0.9465603666303375,0.981301291338683,0.6530578136444092
mean,cosine,228.0,4.0,0.9299501409925138,0.9728557600764325,0.6842272281646729
mean,cosine,228.0,5.0,0.9208107706739789,0.9683611827299349,0.7321078777313232
mean,cosine,228.0,7.0,0.9102650741633166,0.9638600847028237,0.8077569007873535
mean,cosine,228.0,10.0,0.9024849726569407,0.9600962215848052,1.1135931015014648
mean,cosine,228.0,14.0,0.8985167582308365,0.95862092057697,1.1973309516906738
mean,cosine,228.0,19.0,0.8966187663360161,0.9570210468451809,1.3359150886535645
mean,cosine,228.0,27.0,0.8958401828681465,0.9566351113071158,1.7065918445587158
mean,cosine,228.0,37.0,0.8959993300577468,0.9567273130175058,3.0329670906066895
mean,cosine,228.0,52.0,0.8972286609204598,0.9572267216649097,5.180593013763428
mean,cosine,228.0,72.0,0.8989806278434077,0.9577670049989763,8.33795714378357
mean,cosine,228.0,100.0,0.9012506210406311,0.9590259082564897,12.900032043457031
mean,cosine,373.0,1.0,1.0953249577513404,1.0579048720951574,0.8677051067352295
mean,cosine,373.0,2.0,0.9819318241836659,1.0008946174231657,0.6934080123901367
mean,cosine,373.0,3.0,0.9471664115736427,0.9829323077263519,0.7358980178833008
mean,cosine,373.0,4.0,0.9308649870675982,0.9734726140306365,0.7658290863037109
mean,cosine,373.0,5.0,0.9204786764579295,0.9681575833169521,0.8050808906555176
mean,cosine,373.0,7.0,0.909194340312208,0.9633806048063752,0.8887708187103271
mean,cosine,373.0,10.0,0.9014723916272009,0.9599781887572564,1.0130729675292969
mean,cosine,373.0,14.0,0.8976721727966508,0.9583368498759168,1.1756837368011475
mean,cosine,373.0,19.0,0.8953656714497642,0.9565886968426259,1.3845181465148926
mean,cosine,373.0,27.0,0.8946183666856667,0.9564222868838581,1.7131352424621582
mean,cosine,373.0,37.0,0.8949619933694641,0.9565580580229485,2.4894800186157227
mean,cosine,373.0,52.0,0.8958184649517941,0.9567111764262776,5.517843961715698
mean,cosine,373.0,72.0,0.89757763448915,0.95735695643199,9.40463900566101
mean,cosine,373.0,100.0,0.8998431399453091,0.9585718601912303,13.876072883605957
mean,cosine,611.0,1.0,1.0961462321292252,1.0545072268714462,1.0252490043640137
mean,cosine,611.0,2.0,0.9829245363908488,0.9995663119581044,0.8943722248077393
mean,cosine,611.0,3.0,0.9473612013569674,0.9817397208235608,0.9514081478118896
mean,cosine,611.0,4.0,0.9299301764198425,0.9738577342291922,0.9929690361022949
mean,cosine,611.0,5.0,0.9200012014573197,0.9692930092275913,1.2344410419464111
mean,cosine,611.0,7.0,0.9086491821848236,0.9637456091112199,1.2410802841186523
mean,cosine,611.0,10.0,0.9007431683869669,0.9597198364664639,1.3843531608581543
mean,cosine,611.0,14.0,0.8958699816324872,0.9566291313888582,1.5167210102081299
mean,cosine,611.0,19.0,0.893924959269534,0.9555624878541191,2.5784800052642822
mean,cosine,611.0,27.0,0.8929379102483612,0.9555009756557348,2.9099531173706055
mean,cosine,611.0,37.0,0.8933284107554927,0.9558365390150225,3.8513150215148926
mean,cosine,611.0,52.0,0.8943723669874519,0.9561175049167329,6.001874923706055
mean,cosine,611.0,72.0,0.8959298135134318,0.9569440469158872,9.813677072525024
mean,cosine,611.0,100.0,0.8983374451251921,0.9580377395783245,13.682896137237549
mean,cosine,1000.0,1.0,1.0982644392596868,1.0566377593811984,1.1983909606933594
mean,cosine,1000.0,2.0,0.9837408633064811,1.0012924502121057,1.036553144454956
mean,cosine,1000.0,3.0,0.9484671141836094,0.9829852405649888,1.076474905014038
mean,cosine,1000.0,4.0,0.9300494019183354,0.9741612913078068,1.1141111850738525
mean,cosine,1000.0,5.0,0.9202906191203901,0.9691002077337907,1.1730921268463135
mean,cosine,1000.0,7.0,0.9084694195033466,0.9634755023987086,1.2678420543670654
mean,cosine,1000.0,10.0,0.8998389899275228,0.9585381512511902,1.4019670486450195
mean,cosine,1000.0,14.0,0.895441255762844,0.9566448882457719,1.60722017288208
mean,cosine,1000.0,19.0,0.8930231810041283,0.9553901645512808,1.810297966003418
mean,cosine,1000.0,27.0,0.8917653605064816,0.9545269590647445,2.1755902767181396
mean,cosine,1000.0,37.0,0.8919927271969001,0.9548088179761542,4.06621789932251
mean,cosine,1000.0,52.0,0.8930539214192136,0.9555163229832865,7.794629812240601
mean,cosine,1000.0,72.0,0.8946794950122895,0.9562706730560558,11.003164052963257
mean,cosine,1000.0,100.0,0.897150707315045,0.9574452696749349,15.794662237167358
