fill_na,Sim_Metric,Components,k_neighboors,mae_test,mse_test,elapsed_time
mean,cosine,52.0,3.0,0.9853668179354174,0.990938457619481,0.19250035285949707
mean,cosine,52.0,4.0,0.9684865590792173,0.9811229789725482,0.2042832374572754
mean,cosine,52.0,5.0,0.9598610396215992,0.9764151031334493,0.21342110633850098
mean,cosine,52.0,7.0,0.9497221068822336,0.971282982868912,0.2125229835510254
mean,cosine,52.0,10.0,0.9434852976722276,0.9670246319564512,0.2267000675201416
mean,cosine,52.0,14.0,0.9413524581779772,0.9670310878355939,0.23842191696166992
mean,cosine,52.0,19.0,0.9403446051792705,0.9671692277399828,0.25734710693359375
mean,cosine,52.0,27.0,0.939979318795326,0.9674496029473489,0.28641319274902344
mean,cosine,52.0,37.0,0.9407600383450087,0.9681554299928353,0.32549381256103516
mean,cosine,52.0,52.0,0.9423141221131541,0.9691756154241824,0.3620259761810303
mean,cosine,52.0,72.0,0.9449175906651324,0.9710669488012849,0.6603507995605469
mean,cosine,52.0,100.0,0.9478526656927387,0.9726972215012175,0.5778708457946777
mean,cosine,85.0,1.0,1.1385768912256027,1.0660967841042754,0.25285792350769043
mean,cosine,85.0,2.0,1.0222215487187332,1.0092518384516058,0.2704591751098633
mean,cosine,85.0,3.0,0.9853410477978647,0.9917521744805046,0.21961712837219238
mean,cosine,85.0,4.0,0.9698090657436804,0.9843663564915022,0.25989770889282227
mean,cosine,85.0,5.0,0.9598928619742291,0.9781104102223731,0.22465801239013672
mean,cosine,85.0,7.0,0.9520457972615827,0.9745430564125251,0.19275498390197754
mean,cosine,85.0,10.0,0.9459186931334875,0.9709405888814326,0.20023512840270996
mean,cosine,85.0,14.0,0.9426986614936543,0.9692107047003408,0.2524600028991699
mean,cosine,85.0,19.0,0.9405394444082589,0.9683068884338227,0.2557251453399658
mean,cosine,85.0,27.0,0.9394291988497839,0.9673352255190998,0.2954118251800537
mean,cosine,85.0,37.0,0.9389792237239579,0.9668661542360459,0.3600020408630371
mean,cosine,85.0,52.0,0.9401603691645917,0.9680266790479011,0.5213110446929932
mean,cosine,85.0,72.0,0.9425737385819637,0.9693341620355773,0.5404701232910156
mean,cosine,85.0,100.0,0.9456501818015557,0.9711240954344579,1.256164789199829
mean,cosine,139.0,1.0,1.1273649512539006,1.0684581165341953,0.1739518642425537
mean,cosine,139.0,2.0,1.013521813436496,1.0082816139607997,0.17783904075622559
mean,cosine,139.0,3.0,0.9791497315628132,0.9927872157917099,0.17507719993591309
mean,cosine,139.0,4.0,0.9625752088631275,0.9813162797660412,0.2347252368927002
mean,cosine,139.0,5.0,0.9540393906239037,0.9772316772152719,0.3233449459075928
mean,cosine,139.0,7.0,0.9458111618926999,0.971876264416193,0.2713131904602051
mean,cosine,139.0,10.0,0.939884726142823,0.967681324441823,0.2915189266204834
mean,cosine,139.0,14.0,0.9386576901618182,0.9661593839066351,0.3157191276550293
mean,cosine,139.0,19.0,0.9356674706754287,0.9647398929970307,0.28992724418640137
mean,cosine,139.0,27.0,0.9350200703429596,0.9646923717243734,0.2948458194732666
mean,cosine,139.0,37.0,0.9359893430679109,0.9649594704835038,0.3815779685974121
mean,cosine,139.0,52.0,0.9378500900209005,0.9663772210234053,0.3859739303588867
mean,cosine,139.0,72.0,0.9405648411573317,0.9678311432733261,0.5023159980773926
mean,cosine,139.0,100.0,0.9438252013197976,0.96936345928451,0.8431429862976074
mean,cosine,228.0,1.0,1.1360677424237704,1.07207181447505,0.2131199836730957
mean,cosine,228.0,2.0,1.0166615080001447,1.0133436465828056,0.24180197715759277
mean,cosine,228.0,3.0,0.9768257104098901,0.9894280984268097,0.2536170482635498
mean,cosine,228.0,4.0,0.9598305223232559,0.9782662065072427,0.22588706016540527
mean,cosine,228.0,5.0,0.9508372330979397,0.9738550939154849,0.22290515899658203
mean,cosine,228.0,7.0,0.9416648299695034,0.9674133739864942,0.23103570938110352
mean,cosine,228.0,10.0,0.937248416630192,0.9649815263764796,0.22757792472839355
mean,cosine,228.0,14.0,0.9332271915382473,0.9628125053016411,0.2655322551727295
mean,cosine,228.0,19.0,0.9319021212875555,0.9614406618265113,0.2667231559753418
mean,cosine,228.0,27.0,0.931528320872015,0.9619974526089612,0.29436707496643066
mean,cosine,228.0,37.0,0.9322236256818266,0.9626738362759276,0.36877989768981934
mean,cosine,228.0,52.0,0.9343474262164302,0.9641456064843735,0.39910101890563965
mean,cosine,228.0,72.0,0.9368513913650766,0.9655769689237973,0.5315442085266113
mean,cosine,228.0,100.0,0.9402479640359676,0.9676589734379398,0.9008266925811768
mean,cosine,373.0,1.0,1.1456417489074142,1.0799493213727926,0.2602732181549072
mean,cosine,373.0,2.0,1.016202507617559,1.01061868913986,0.2539191246032715
mean,cosine,373.0,3.0,0.9774348950435074,0.9902316112112723,0.26063013076782227
mean,cosine,373.0,4.0,0.9580867757524633,0.9776746252411163,0.2586979866027832
mean,cosine,373.0,5.0,0.9495918991207727,0.9726294984979705,0.289417028427124
mean,cosine,373.0,7.0,0.940569786721506,0.967888209864743,0.3001871109008789
mean,cosine,373.0,10.0,0.9344023032748232,0.9632678928258246,0.39606499671936035
mean,cosine,373.0,14.0,0.9306950741732616,0.9618475298600054,0.3457951545715332
mean,cosine,373.0,19.0,0.9287460133051226,0.9602935344592635,0.3253819942474365
mean,cosine,373.0,27.0,0.9294470176948566,0.9607843069025219,0.36877918243408203
mean,cosine,373.0,37.0,0.9299272124059575,0.9611168616697837,0.4179861545562744
mean,cosine,373.0,52.0,0.9315920636570849,0.961935187162308,0.7558152675628662
mean,cosine,373.0,72.0,0.9342441745190448,0.9632116320116489,0.6852617263793945
mean,cosine,373.0,100.0,0.93779541449376,0.9651872781802164,0.7983269691467285
mean,cosine,611.0,1.0,1.1428101039249208,1.0717157979381373,0.2792220115661621
mean,cosine,611.0,2.0,1.0180737445490882,1.0131470851139972,0.29150891304016113
mean,cosine,611.0,3.0,0.9797332677264275,0.9910669634182515,0.3036630153656006
mean,cosine,611.0,4.0,0.9607782632095713,0.9802664658323199,0.30858588218688965
mean,cosine,611.0,5.0,0.9506358321074624,0.9746321608506183,0.32505321502685547
mean,cosine,611.0,7.0,0.9412480800770691,0.967313060504441,0.33516383171081543
mean,cosine,611.0,10.0,0.9337289331946828,0.9630814045368171,0.35163307189941406
mean,cosine,611.0,14.0,0.929025586165122,0.960149011099519,0.36276888847351074
mean,cosine,611.0,19.0,0.9276459965968856,0.960454773015039,0.37625718116760254
mean,cosine,611.0,27.0,0.9273444180655851,0.9596903734198702,0.4105641841888428
mean,cosine,611.0,37.0,0.9279843789787705,0.9598789220895546,0.45146989822387695
mean,cosine,611.0,52.0,0.9300619331599369,0.9610652870540827,0.551140308380127
mean,cosine,611.0,72.0,0.9325606027799912,0.962451005502338,0.6839840412139893
mean,cosine,611.0,100.0,0.9359279659628792,0.9646042165078391,0.7129061222076416
mean,cosine,1000.0,1.0,1.1496837146713454,1.0789543661231684,0.4030163288116455
mean,cosine,1000.0,2.0,1.02354594979922,1.0159757222079677,0.4084129333496094
mean,cosine,1000.0,3.0,0.9847065313035314,0.994601569133297,0.3722960948944092
mean,cosine,1000.0,4.0,0.9645412734134728,0.9815349351602801,0.3880589008331299
mean,cosine,1000.0,5.0,0.9531723601808733,0.9756543412504098,0.38598179817199707
mean,cosine,1000.0,7.0,0.9425556388764835,0.9684542259078979,0.3969578742980957
mean,cosine,1000.0,10.0,0.935027233129673,0.9642640048043803,0.4181849956512451
mean,cosine,1000.0,14.0,0.9296982314749792,0.9617264496121068,0.4894857406616211
mean,cosine,1000.0,19.0,0.927587610839748,0.9610201502521134,0.5219821929931641
mean,cosine,1000.0,27.0,0.9268077859424586,0.9592672088165122,0.5964090824127197
mean,cosine,1000.0,37.0,0.9273995435966274,0.9598291344767718,0.704531192779541
mean,cosine,1000.0,52.0,0.929564898329458,0.9612990303178873,0.6380012035369873
mean,cosine,1000.0,72.0,0.9322804080019464,0.9629512882620762,0.9130599498748779
mean,cosine,1000.0,100.0,0.935811705936915,0.9651493356400306,0.9639501571655273
